relation_id,source,target,source_id,target_id,head_id,tail_id,head,tail,head_name,tail_name,head_type,tail_type,relation_type,relation_label,confidence,doc_id,chunk_id,source_name,source_file,evidence_text,extraction_method,expert_status,review_status
REL_EQ_000171,event_eq_001,EQ_DOC_003,event_eq_001,EQ_DOC_003,event_eq_001,EQ_DOC_003,2024 年日本能登半岛地震,ShakeMap与PAGER影响评估,2024 年日本能登半岛地震,ShakeMap与PAGER影响评估,Event,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_003,CHK_EQ_000008,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"| 评估指标与评估报告产品类型 | 2024年能登半岛地震数据值 [2, 4, 5, 29] | 2023年土耳其双震（主震）数据值 [9, 10, 31, 32] | 2015年尼泊尔大震数据值 [16, 17, 33, 34] | 2021年海地大震数据值 [20, 21] | | --- | --- | --- | --- | --- |...",规则抽取,待复核,待复核
REL_EQ_000172,event_eq_001,EQ_DOC_010,event_eq_001,EQ_DOC_010,event_eq_001,EQ_DOC_010,2024 年日本能登半岛地震,本体与复核机制,2024 年日本能登半岛地震,本体与复核机制,Event,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_010,CHK_EQ_000029,本体与复核机制,地震灾害数据收集与整理.docx,"...反演） [1] | 关联具体的行业标准和合规安全边界 [1] | | Case | 典型历史案例 | 真实发生的地震灾害事件（如 2024年能登半岛地震, 2023年土耳其强震） [2, 9] | Model/System -> VALIDATED_IN -> Case [1] | | Policy | 应急政策标准 | 发挥法律、行政或技术规约约束力、强制力要求的政策规章或技术规范标准（如 ISO 22320） [91] | D",规则抽取,待复核,待复核
REL_EQ_000173,case_eq_002,EQ_DOC_004,case_eq_002,EQ_DOC_004,case_eq_002,EQ_DOC_004,2023 年土耳其-叙利亚地震,灾后应急响应与人道需求,2023 年土耳其-叙利亚地震,灾后应急响应与人道需求,Case,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_004,CHK_EQ_000010,灾后应急响应与人道需求,地震灾害数据收集与整理.docx,"...不仅是重建决策的客观基础，更是AI图谱训练大语言模型在多轮交互对话中生成逻辑自洽、证据充实之推演结果的直接依据 [1]。 分析 2023 年土耳其-叙利亚大地震中的响应过程和人道主义支援详情，可以为应急管理系统提供清晰的资源流向和行动网络映射 [31, 32]。国际人道主义救援网络如欧盟民事保护机制（UCPM）和国际搜索与救援咨询团（INSARAG）在极短时间内启动了最大规模的响应 [40, 41]。 发震 (Day 0) ──►",规则抽取,待复核,待复核
REL_EQ_000174,event_eq_002,EQ_DOC_004,event_eq_002,EQ_DOC_004,event_eq_002,EQ_DOC_004,2023 年土耳其-叙利亚地震,灾后应急响应与人道需求,2023 年土耳其-叙利亚地震,灾后应急响应与人道需求,Event,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_004,CHK_EQ_000010,灾后应急响应与人道需求,地震灾害数据收集与整理.docx,"...不仅是重建决策的客观基础，更是AI图谱训练大语言模型在多轮交互对话中生成逻辑自洽、证据充实之推演结果的直接依据 [1]。 分析 2023 年土耳其-叙利亚大地震中的响应过程和人道主义支援详情，可以为应急管理系统提供清晰的资源流向和行动网络映射 [31, 32]。国际人道主义救援网络如欧盟民事保护机制（UCPM）和国际搜索与救援咨询团（INSARAG）在极短时间内启动了最大规模的响应 [40, 41]。 发震 (Day 0) ──►",规则抽取,待复核,待复核
REL_EQ_000175,case_eq_004,EQ_DOC_006,case_eq_004,EQ_DOC_006,case_eq_004,EQ_DOC_006,2015 年尼泊尔廓尔喀地震,暴露体与生命线韧性,2015 年尼泊尔廓尔喀地震,暴露体与生命线韧性,Case,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_006,CHK_EQ_000016,暴露体与生命线韧性,地震灾害数据收集与整理.docx,"...校、住宅、医院等）的内部结构属性，直接决定了其在特定频段强震动下的物理易损性（Vulnerability） [16, 17, 67]。 以 2015 年尼泊尔廓尔喀地震为例，在灾害中暴露出极强的“建筑-地层耦合”脆弱性规律 [16, 18]。由于加德满都盆地底部填充了极厚软、未完全固结的湖相软弱沉积层，当地震动波形传入盆地后，高频地震动在介质层发生剧烈的透射衰减，而低频长周期面波（Long-Period Ground Motion",规则抽取,待复核,待复核
REL_EQ_000176,event_eq_004,EQ_DOC_006,event_eq_004,EQ_DOC_006,event_eq_004,EQ_DOC_006,2015 年尼泊尔廓尔喀地震,暴露体与生命线韧性,2015 年尼泊尔廓尔喀地震,暴露体与生命线韧性,Event,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_006,CHK_EQ_000016,暴露体与生命线韧性,地震灾害数据收集与整理.docx,"...校、住宅、医院等）的内部结构属性，直接决定了其在特定频段强震动下的物理易损性（Vulnerability） [16, 17, 67]。 以 2015 年尼泊尔廓尔喀地震为例，在灾害中暴露出极强的“建筑-地层耦合”脆弱性规律 [16, 18]。由于加德满都盆地底部填充了极厚软、未完全固结的湖相软弱沉积层，当地震动波形传入盆地后，高频地震动在介质层发生剧烈的透射衰减，而低频长周期面波（Long-Period Ground Motion",规则抽取,待复核,待复核
REL_EQ_000177,policy_eq_001,EQ_DOC_009,policy_eq_001,EQ_DOC_009,policy_eq_001,EQ_DOC_009,Sendai Framework,应急治理政策标准,Sendai Framework,应急治理政策标准,Policy,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_009,CHK_EQ_000025,应急治理政策标准,地震灾害数据收集与整理.docx,"...急部门的行政管理指令，需要对应急治理模型、国家预案以及国际应急标准进行数字化映射 [91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地",规则抽取,待复核,待复核
REL_EQ_000178,policy_eq_002,EQ_DOC_009,policy_eq_002,EQ_DOC_009,policy_eq_002,EQ_DOC_009,国家地震应急预案,应急治理政策标准,国家地震应急预案,应急治理政策标准,Policy,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_009,CHK_EQ_000025,应急治理政策标准,地震灾害数据收集与整理.docx,...[ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地) [ 国家地震应急预案 (2026年修订现代化预案) ] │ +---------------------+---------------------+ | | ▼ ▼ [ 甘肃省地震灾害应急响应 ] [ 新疆克州/宣城市等市县预案 ] - 设置一、二、三、四级梯度响应 - 创新制定“震级+距离”双维,规则抽取,待复核,待复核
REL_EQ_000179,policy_eq_003,EQ_DOC_009,policy_eq_003,EQ_DOC_009,policy_eq_003,EQ_DOC_009,甘肃省地震应急预案,应急治理政策标准,甘肃省地震应急预案,应急治理政策标准,Policy,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_009,CHK_EQ_000026,应急治理政策标准,地震灾害数据收集与整理.docx,"...安、地质次生灾害监控 [99] | 明确对达到国家级应急响应的受灾区域，中央财政遵循及时快速原则提前拨付专项救灾托底资金 [98] | | 甘肃省地震应急预案 [48] | 省委、省政府统一领导下的一、二、三、四级梯度响应格局；设综合协调、抢险救援、医疗防疫、通信保障等常设专业组 [48] | 灾区所在地市县级抗震指挥体系若无力支持，即刻逐级提请跨区域调拨省内物资装备和战地医疗增援 [47, 48] | 将应急响应触角前伸：对不达",规则抽取,待复核,待复核
REL_EQ_000180,policy_eq_005,EQ_DOC_009,policy_eq_005,EQ_DOC_009,policy_eq_005,EQ_DOC_009,应急管理体系现代化规划,应急治理政策标准,应急管理体系现代化规划,应急治理政策标准,Policy,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_009,CHK_EQ_000027,应急治理政策标准,地震灾害数据收集与整理.docx,"中国 2026-2030 年应急管理体系现代化的一个核心创新，在于防灾决策流程的数字化转型，特别是量化启动标准的引入 [93, 96]。在宣城及新疆克州等地方预案的修订中，创新建立了“初判指标（震级 + 发震距离）+ 人员伤亡”的双维度决策模型 [93]。当台网智能系统监测到震级及人口热力格网的组合超过临界安全阈值时，即便前线...",规则抽取,待复核,待复核
REL_EQ_000181,standard_eq_001,EQ_DOC_009,standard_eq_001,EQ_DOC_009,standard_eq_001,EQ_DOC_009,ISO 22320:2018,应急治理政策标准,ISO 22320:2018,应急治理政策标准,Standard,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_009,CHK_EQ_000025,应急治理政策标准,地震灾害数据收集与整理.docx,"...[91, 92, 93]。 联合国倡导的《仙台减灾框架》（Sendai Framework）构成了这一层面的全球最高行动共识 [94]。而 ISO 22320:2018 则是具体执行这些共识的国际管理流程标准 [91]。 [ 联合国 仙台减灾框架 (2015-2030) ] │ ▼ (宏观指导与减灾评价指标体系) │ ▼ (具体国家层面本土化执行落地) [ 国家地震应急预案 (2026年修订现代化预案) ] │ +--------",规则抽取,待复核,待复核
REL_EQ_000182,standard_eq_001,EQ_DOC_010,standard_eq_001,EQ_DOC_010,standard_eq_001,EQ_DOC_010,ISO 22320:2018,本体与复核机制,ISO 22320:2018,本体与复核机制,Standard,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_010,CHK_EQ_000029,本体与复核机制,地震灾害数据收集与整理.docx,...-> Case [1] | | Policy | 应急政策标准 | 发挥法律、行政或技术规约约束力、强制力要求的政策规章或技术规范标准（如 ISO 22320） [91] | Dataset/Model -> REQUIRED_BY -> Policy [1] | | Limitation | 技术局限性 | 技术在运行、推理及跨区应用时的局限、瓶颈与高风险虚警点（如 小震级虚警高噪声敏感） [100] | Model/AITec,规则抽取,待复核,待复核
REL_EQ_000183,standard_eq_002,EQ_DOC_008,standard_eq_002,EQ_DOC_008,standard_eq_002,EQ_DOC_008,OASIS CAP,工程损失评估系统,OASIS CAP,工程损失评估系统,Standard,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_008,CHK_EQ_000022,工程损失评估系统,地震灾害数据收集与整理.docx,"...在严谨的非线性结构动力学计算模型之上，而非简单的线性插值 [66]。 Hazus 作为全球最为主流的损失建模系统，其核心算法是基于能力谱法（Capacity Spectrum Method, CSM）的非线性反应谱分析 [82, 83]。系统通过 36 类建筑模型能力参数确定 Yield 与 Ultimate 两个临界屈服性能点 [66]。 而为了在大规模区域性评估中克服 CSM 迭代收敛缓慢的缺陷，学者们开发了“Cracking",规则抽取,待复核,待复核
REL_EQ_000184,standard_eq_004,EQ_DOC_009,standard_eq_004,EQ_DOC_009,standard_eq_004,EQ_DOC_009,DesInventar Sendai,应急治理政策标准,DesInventar Sendai,应急治理政策标准,Standard,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_009,CHK_EQ_000026,应急治理政策标准,地震灾害数据收集与整理.docx,"...相关方协同共治 [94] | 指导全球成员国预防新风险、消减旧隐患，设置 7 个全球减灾指标并辅以 38 个评价指标 [94] | 基于 “DesInventar Sendai” 灾损数据收集系统建设完全标准合规的国家级灾害损失大数据库 [94] | | ISO 22320:2018 标准 [91] | 基于“全灾害管理”理念，规范跨区域、跨层级间无缝协作的 Command and Control（指挥与控制）机制 [91, 97",规则抽取,待复核,待复核
REL_EQ_000185,limit_eq_001,EQ_DOC_007,limit_eq_001,EQ_DOC_007,limit_eq_001,EQ_DOC_007,预警盲区,分布式AI地震预警,预警盲区,分布式AI地震预警,Limitation,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_007,CHK_EQ_000021,分布式AI地震预警,地震灾害数据收集与整理.docx,"...I 预警系统表现优异，但在实际运行中，传统 EEW 仍然存在物理意义上的“盲区”（Late Alert Zone / Epicentral Blind Zone） [30, 70]。因为地震发生后，震中附近的传感器需要 2 到 4 秒才能采集到完整的 P 波信息以判定震级，而传播速度较慢、破坏力极强的 S 波在此期间可能已经波及了震中周边数十公里的极震区 [30, 70]。 因此，即便算法的延迟能够控制在 7 毫秒以内 [72]，",规则抽取,待复核,待复核
REL_EQ_000186,limit_eq_004,EQ_DOC_010,limit_eq_004,EQ_DOC_010,limit_eq_004,EQ_DOC_010,数据偏差,本体与复核机制,数据偏差,本体与复核机制,Limitation,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_010,CHK_EQ_000029,本体与复核机制,地震灾害数据收集与整理.docx,..._IN -> Case [1] | | LIMITED_BY | 局限约束关系 | 指向并暴露该 AI 算法目前的物理盲区、泛化能力天花板、数据偏差影响或高耗能瓶颈 [1] | Model -> LIMITED_BY -> Limitation [1] | | REQUIRED_BY | 政策合规要求 | 关联模型或数据集开发在输出结果、地理精度以及隐私伦理上受何种法规标准约束 [1] | Dataset/Model -> REQ,规则抽取,待复核,待复核
REL_EQ_000187,limit_eq_013,EQ_DOC_010,limit_eq_013,EQ_DOC_010,limit_eq_013,EQ_DOC_010,专家复核不足,本体与复核机制,专家复核不足,本体与复核机制,Limitation,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_010,CHK_EQ_000031,本体与复核机制,地震灾害数据收集与整理.docx,...进行强一致性物理绑定 [1] | 若原始核验文本发生内容更迭，对应的图谱关系必须进行级联同步删除或自动重构 [1] | | 专家复核日志 (Expert Review Log) | 包含：复核主键（review_item_id）、复核结论（保留/修改/删除/待确认）、复核专家唯一签名属性等 [1] | 对关系边和实体属性的置信度低于 0.70 的低置信度清单，强制要求执行专家一票否决权制度 [1] | 每一个领域本体实体及其关联关,规则抽取,待复核,待复核
REL_EQ_000188,limit_eq_017,EQ_DOC_003,limit_eq_017,EQ_DOC_003,limit_eq_017,EQ_DOC_003,台站稀疏,ShakeMap与PAGER影响评估,台站稀疏,ShakeMap与PAGER影响评估,Limitation,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_003,CHK_EQ_000009,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"...体分析时，不能仅读取“地面峰值加速度（PGA）”的平均值，还必须同时读取“不确定性网格（Uncertainty Grid）” [4]。在实测台站稀疏（台间距大于 ）的地区，不确定性标准差通常会剧烈上升 [26, 39]。如果在评估中未对高不确定性区域进行均值校正，将导致后端 AI 模型输出极高方差的建筑破坏预测，从而引发应急物资配置失衡 [1, 39]。",规则抽取,待复核,待复核
REL_EQ_000189,limit_eq_018,EQ_DOC_003,limit_eq_018,EQ_DOC_003,limit_eq_018,EQ_DOC_003,不确定性网格,ShakeMap与PAGER影响评估,不确定性网格,ShakeMap与PAGER影响评估,Limitation,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_003,CHK_EQ_000008,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"...） [20] | | 对应 ShakeMap 可下载物理产品 | Intensity Contours (JSON), XML Grid, Uncertainty Grid, PGA Contours, Shape Files (ZIP) [4, 36] | Intensity Contours (JSON), XML Grid, PGA Map (JPG/PDF), Fault Rupture JSON [36] | Inten",规则抽取,待复核,待复核
REL_EQ_000190,org_eq_001,EQ_DOC_002,org_eq_001,EQ_DOC_002,org_eq_001,EQ_DOC_002,USGS,全球典型地震事件参数,USGS,全球典型地震事件参数,Organization,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_002,CHK_EQ_000004,全球典型地震事件参数,地震灾害数据收集与整理.docx,"...中，震源物理参数的准确性直接决定了后续地震动模拟、破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、计算方法（如面波震级 与矩震级 的差异）等方面的技术路径不同，同一地震事件的测定参数往往存在系统性偏差 [2, 3]。 通过对比 USGS 与中国地震台网中心（CENC）对全球典型地震事件的正式测定结果，可以清晰地",规则抽取,待复核,待复核
REL_EQ_000191,org_eq_001,EQ_DOC_003,org_eq_001,EQ_DOC_003,org_eq_001,EQ_DOC_003,USGS,ShakeMap与PAGER影响评估,USGS,ShakeMap与PAGER影响评估,Organization,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_003,CHK_EQ_000007,ShakeMap与PAGER影响评估,地震灾害数据收集与整理.docx,"...调提供了量化的指挥链依据 [5, 29, 30]。 发震 (Earthquake Origin) │ ▼ 计算震源机制解与有限断层破裂线 (USGS Finite Fault Model) │ ▼ 融合台站实测波形 (Strong Motion Seismometers) ──► 绘制 ShakeMap 地震动图 (PGA / PGV / MMI) │ ▼ 合并暴露人口格网数据 (WorldPop Population Grid)",规则抽取,待复核,待复核
REL_EQ_000192,org_eq_002,EQ_DOC_002,org_eq_002,EQ_DOC_002,org_eq_002,EQ_DOC_002,CENC,全球典型地震事件参数,CENC,全球典型地震事件参数,Organization,Document,DERIVES_FROM,DERIVES_FROM（来源于）,0.75,EQ_DOC_002,CHK_EQ_000004,全球典型地震事件参数,地震灾害数据收集与整理.docx,"...决定了后续地震动模拟、破坏力评估及次生灾害链预测模型的输出质量 [1]。由于不同地震观测网络（如美国地质调查局 USGS、中国地震台网中心 CENC、日本气象厅 JMA）在台网分布、仪器校准、计算方法（如面波震级 与矩震级 的差异）等方面的技术路径不同，同一地震事件的测定参数往往存在系统性偏差 [2, 3]。 通过对比 USGS 与中国地震台网中心（CENC）对全球典型地震事件的正式测定结果，可以清晰地看出这些物理参数的技术异同点",规则抽取,待复核,待复核
